date;total-ita-sim;total-foreign-sim;prefix;country;num
2019-06-10;95.0;128;0049;Germania;13
2019-06-10;95.0;128;0061;Australia;8
2019-06-10;95.0;128;0044;Gran Bretagna;7
2019-06-10;95.0;128;0034;Spagna;5
2019-06-10;95.0;128;00358;Finlandia;3
2019-06-10;95.0;128;0090;Turchia;3
2019-06-10;95.0;128;0020;Egitto;2
2019-06-10;95.0;128;00216;Tunisia;2
2019-06-10;95.0;128;0031;Paesi Bassi (Olanda);2
2019-06-10;95.0;128;0043;Austria;1
2019-06-10;95.0;128;0030;Grecia;1
2019-06-10;95.0;128;00355;Albania;1
2019-06-10;95.0;128;00386;Slovenia;1
2019-06-10;95.0;128;0033;Francia;1
2019-06-11;95.0;107;0049;Germania;21
2019-06-11;95.0;107;0041;Svizzera;12
2019-06-11;95.0;107;0034;Spagna;11
2019-06-11;95.0;107;0091;India;10
2019-06-11;95.0;107;001;USA / Canada;9
2019-06-11;95.0;107;007;Federazione Russa;6
2019-06-11;95.0;107;0044;Gran Bretagna;5
2019-06-11;95.0;107;0061;Australia;5
2019-06-11;95.0;107;0033;Francia;4
2019-06-11;95.0;107;0043;Austria;4
2019-06-11;95.0;107;0020;Egitto;4
2019-06-11;95.0;107;00972;Israele;3
2019-06-11;95.0;107;00216;Tunisia;3
2019-06-11;95.0;107;00421;Slovacchia;2
2019-06-11;95.0;107;0081;Giappone;2
2019-06-11;95.0;107;0090;Turchia;2
2019-06-11;95.0;107;00355;Albania;2
2019-06-11;95.0;107;0036;Ungheria;2
2019-06-12;106.0;110;0049;Germania;19
2019-06-12;106.0;110;007;Federazione Russa;18
2019-06-12;106.0;110;001;USA / Canada;15
2019-06-12;106.0;110;0044;Gran Bretagna;10
2019-06-12;106.0;110;0041;Svizzera;10
2019-06-12;106.0;110;0034;Spagna;7
2019-06-12;106.0;110;0061;Australia;6
2019-06-12;106.0;110;0033;Francia;5
2019-06-12;106.0;110;0090;Turchia;5
2019-06-12;106.0;110;0020;Egitto;4
2019-06-12;106.0;110;0043;Austria;3
2019-06-12;106.0;110;0031;Paesi Bassi (Olanda);2
2019-06-12;106.0;110;00351;Portogallo;2
2019-06-12;106.0;110;00216;Tunisia;1
2019-06-12;106.0;110;0091;India;1
2019-06-12;106.0;110;0030;Grecia;1
2019-06-12;106.0;110;0032;Belgio;1
2019-06-13;112.0;115;001;USA / Canada;27
2019-06-13;112.0;115;007;Federazione Russa;20
2019-06-13;112.0;115;0049;Germania;16
2019-06-13;112.0;115;0041;Svizzera;12
2019-06-13;112.0;115;0091;India;6
2019-06-13;112.0;115;0061;Australia;4
2019-06-13;112.0;115;0090;Turchia;4
2019-06-13;112.0;115;00972;Israele;3
2019-06-13;112.0;115;0031;Paesi Bassi (Olanda);3
2019-06-13;112.0;115;0043;Austria;2
2019-06-13;112.0;115;00216;Tunisia;2
2019-06-13;112.0;115;0044;Gran Bretagna;2
2019-06-13;112.0;115;00351;Portogallo;2
2019-06-13;112.0;115;00421;Slovacchia;2
2019-06-13;112.0;115;0046;Svezia;2
2019-06-13;112.0;115;0020;Egitto;2
2019-06-13;112.0;115;0030;Grecia;1
2019-06-13;112.0;115;0032;Belgio;1
2019-06-13;112.0;115;0033;Francia;1
2019-06-13;112.0;115;0081;Giappone;1
2019-06-13;112.0;115;00352;Lussemburgo;1
2019-06-13;112.0;115;00355;Albania;1
2019-06-14;98.0;105;007;Federazione Russa;21
2019-06-14;98.0;105;0049;Germania;16
2019-06-14;98.0;105;0041;Svizzera;15
2019-06-14;98.0;105;001;USA / Canada;12
2019-06-14;98.0;105;0044;Gran Bretagna;6
2019-06-14;98.0;105;0020;Egitto;5
2019-06-14;98.0;105;0034;Spagna;5
2019-06-14;98.0;105;0091;India;5
2019-06-14;98.0;105;0033;Francia;3
2019-06-14;98.0;105;00355;Albania;3
2019-06-14;98.0;105;0043;Austria;3
2019-06-14;98.0;105;0030;Grecia;2
2019-06-14;98.0;105;00358;Finlandia;2
2019-06-14;98.0;105;0031;Paesi Bassi (Olanda);2
2019-06-14;98.0;105;0090;Turchia;1
2019-06-14;98.0;105;00972;Israele;1
2019-06-14;98.0;105;00351;Portogallo;1
2019-06-14;98.0;105;0061;Australia;1
2019-06-14;98.0;105;0081;Giappone;1
2019-06-15;91.0;123;0041;Svizzera;25
2019-06-15;91.0;123;0049;Germania;24
2019-06-15;91.0;123;001;USA / Canada;17
2019-06-15;91.0;123;007;Federazione Russa;10
2019-06-15;91.0;123;0034;Spagna;8
2019-06-15;91.0;123;0091;India;7
2019-06-15;91.0;123;0044;Gran Bretagna;7
2019-06-15;91.0;123;0033;Francia;6
2019-06-15;91.0;123;0036;Ungheria;3
2019-06-15;91.0;123;0020;Egitto;2
2019-06-15;91.0;123;0061;Australia;2
2019-06-15;91.0;123;0031;Paesi Bassi (Olanda);2
2019-06-15;91.0;123;00355;Albania;2
2019-06-15;91.0;123;0090;Turchia;2
2019-06-15;91.0;123;00372;Estonia;1
2019-06-15;91.0;123;0043;Austria;1
2019-06-15;91.0;123;0032;Belgio;1
2019-06-15;91.0;123;00351;Portogallo;1
2019-06-15;91.0;123;00421;Slovacchia;1
2019-06-15;91.0;123;0081;Giappone;1
2019-06-16;87.0;103;0049;Germania;24
2019-06-16;87.0;103;0041;Svizzera;17
2019-06-16;87.0;103;007;Federazione Russa;12
2019-06-16;87.0;103;001;USA / Canada;10
2019-06-16;87.0;103;0034;Spagna;7
2019-06-16;87.0;103;0033;Francia;7
2019-06-16;87.0;103;0044;Gran Bretagna;7
2019-06-16;87.0;103;0091;India;4
2019-06-16;87.0;103;0090;Turchia;2
2019-06-16;87.0;103;0030;Grecia;2
2019-06-16;87.0;103;0031;Paesi Bassi (Olanda);2
2019-06-16;87.0;103;00355;Albania;2
2019-06-16;87.0;103;0061;Australia;1
2019-06-16;87.0;103;0092;Pakistan;1
2019-06-16;87.0;103;00351;Portogallo;1
2019-06-16;87.0;103;00972;Israele;1
2019-06-16;87.0;103;0043;Austria;1
2019-06-16;87.0;103;00358;Finlandia;1
2019-06-16;87.0;103;0036;Ungheria;1
2019-06-17;96.0;94;001;USA / Canada;17
2019-06-17;96.0;94;007;Federazione Russa;16
2019-06-17;96.0;94;0049;Germania;12
2019-06-17;96.0;94;0044;Gran Bretagna;11
2019-06-17;96.0;94;0091;India;9
2019-06-17;96.0;94;0041;Svizzera;8
2019-06-17;96.0;94;0090;Turchia;4
2019-06-17;96.0;94;0034;Spagna;4
2019-06-17;96.0;94;0033;Francia;3
2019-06-17;96.0;94;0061;Australia;2
2019-06-17;96.0;94;0031;Paesi Bassi (Olanda);2
2019-06-17;96.0;94;00351;Portogallo;2
2019-06-17;96.0;94;0081;Giappone;1
2019-06-17;96.0;94;0020;Egitto;1
2019-06-17;96.0;94;00355;Albania;1
2019-06-17;96.0;94;0036;Ungheria;1
2019-06-18;91.0;82;0049;Germania;20
2019-06-18;91.0;82;007;Federazione Russa;12
2019-06-18;91.0;82;001;USA / Canada;9
2019-06-18;91.0;82;0041;Svizzera;5
2019-06-18;91.0;82;0044;Gran Bretagna;5
2019-06-18;91.0;82;0061;Australia;5
2019-06-18;91.0;82;0090;Turchia;5
2019-06-18;91.0;82;0033;Francia;4
2019-06-18;91.0;82;0034;Spagna;2
2019-06-18;91.0;82;0081;Giappone;2
2019-06-18;91.0;82;00216;Tunisia;2
2019-06-18;91.0;82;00351;Portogallo;2
2019-06-18;91.0;82;0036;Ungheria;2
2019-06-18;91.0;82;0092;Pakistan;2
2019-06-18;91.0;82;0030;Grecia;1
2019-06-18;91.0;82;0031;Paesi Bassi (Olanda);1
2019-06-18;91.0;82;00972;Israele;1
2019-06-18;91.0;82;00355;Albania;1
2019-06-18;91.0;82;0091;India;1
2019-06-19;106.0;97;0049;Germania;17
2019-06-19;106.0;97;001;USA / Canada;16
2019-06-19;106.0;97;0041;Svizzera;14
2019-06-19;106.0;97;0044;Gran Bretagna;12
2019-06-19;106.0;97;007;Federazione Russa;8
2019-06-19;106.0;97;0091;India;6
2019-06-19;106.0;97;0034;Spagna;4
2019-06-19;106.0;97;0061;Australia;3
2019-06-19;106.0;97;0031;Paesi Bassi (Olanda);3
2019-06-19;106.0;97;0043;Austria;3
2019-06-19;106.0;97;0090;Turchia;3
2019-06-19;106.0;97;0033;Francia;2
2019-06-19;106.0;97;00355;Albania;1
2019-06-19;106.0;97;0036;Ungheria;1
2019-06-19;106.0;97;00372;Estonia;1
2019-06-19;106.0;97;00216;Tunisia;1
2019-06-19;106.0;97;00351;Portogallo;1
2019-06-19;106.0;97;00421;Slovacchia;1
2019-06-20;104.0;110;0049;Germania;25
2019-06-20;104.0;110;0041;Svizzera;18
2019-06-20;104.0;110;007;Federazione Russa;13
2019-06-20;104.0;110;0091;India;9
2019-06-20;104.0;110;001;USA / Canada;8
2019-06-20;104.0;110;0090;Turchia;6
2019-06-20;104.0;110;0061;Australia;5
2019-06-20;104.0;110;0033;Francia;5
2019-06-20;104.0;110;0034;Spagna;4
2019-06-20;104.0;110;0044;Gran Bretagna;3
2019-06-20;104.0;110;0043;Austria;3
2019-06-20;104.0;110;0031;Paesi Bassi (Olanda);2
2019-06-20;104.0;110;00351;Portogallo;2
2019-06-20;104.0;110;0081;Giappone;2
2019-06-20;104.0;110;0020;Egitto;1
2019-06-20;104.0;110;00355;Albania;1
2019-06-20;104.0;110;0030;Grecia;1
2019-06-20;104.0;110;0046;Svezia;1
2019-06-20;104.0;110;0036;Ungheria;1
2019-06-21;89.0;139;0049;Germania;25
2019-06-21;89.0;139;0041;Svizzera;25
2019-06-21;89.0;139;001;USA / Canada;20
2019-06-21;89.0;139;007;Federazione Russa;15
2019-06-21;89.0;139;0044;Gran Bretagna;8
2019-06-21;89.0;139;00355;Albania;6
2019-06-21;89.0;139;0091;India;6
2019-06-21;89.0;139;0061;Australia;5
2019-06-21;89.0;139;0030;Grecia;5
2019-06-21;89.0;139;0034;Spagna;5
2019-06-21;89.0;139;0033;Francia;4
2019-06-21;89.0;139;0043;Austria;4
2019-06-21;89.0;139;0031;Paesi Bassi (Olanda);3
2019-06-21;89.0;139;0090;Turchia;2
2019-06-21;89.0;139;0020;Egitto;2
2019-06-21;89.0;139;00372;Estonia;1
2019-06-21;89.0;139;00421;Slovacchia;1
2019-06-21;89.0;139;00358;Finlandia;1
2019-06-21;89.0;139;0032;Belgio;1
2019-06-22;86.0;110;0049;Germania;24
2019-06-22;86.0;110;001;USA / Canada;20
2019-06-22;86.0;110;0041;Svizzera;19
2019-06-22;86.0;110;007;Federazione Russa;10
2019-06-22;86.0;110;0044;Gran Bretagna;7
2019-06-22;86.0;110;0091;India;5
2019-06-22;86.0;110;0033;Francia;5
2019-06-22;86.0;110;0043;Austria;5
2019-06-22;86.0;110;0034;Spagna;3
2019-06-22;86.0;110;0031;Paesi Bassi (Olanda);2
2019-06-22;86.0;110;00351;Portogallo;2
2019-06-22;86.0;110;0061;Australia;2
2019-06-22;86.0;110;00421;Slovacchia;1
2019-06-22;86.0;110;00352;Lussemburgo;1
2019-06-22;86.0;110;00972;Israele;1
2019-06-22;86.0;110;0020;Egitto;1
2019-06-22;86.0;110;0030;Grecia;1
2019-06-22;86.0;110;00355;Albania;1
2019-06-23;101.0;122;0049;Germania;22
2019-06-23;101.0;122;001;USA / Canada;17
2019-06-23;101.0;122;007;Federazione Russa;16
2019-06-23;101.0;122;0041;Svizzera;13
2019-06-23;101.0;122;0044;Gran Bretagna;11
2019-06-23;101.0;122;0091;India;9
2019-06-23;101.0;122;0033;Francia;8
2019-06-23;101.0;122;0031;Paesi Bassi (Olanda);7
2019-06-23;101.0;122;0034;Spagna;6
2019-06-23;101.0;122;0090;Turchia;3
2019-06-23;101.0;122;0043;Austria;2
2019-06-23;101.0;122;0020;Egitto;2
2019-06-23;101.0;122;00358;Finlandia;1
2019-06-23;101.0;122;0036;Ungheria;1
2019-06-23;101.0;122;00351;Portogallo;1
2019-06-23;101.0;122;0061;Australia;1
2019-06-23;101.0;122;00355;Albania;1
2019-06-23;101.0;122;00386;Slovenia;1
2019-06-24;109.0;80;001;USA / Canada;16
2019-06-24;109.0;80;007;Federazione Russa;12
2019-06-24;109.0;80;0041;Svizzera;10
2019-06-24;109.0;80;0049;Germania;8
2019-06-24;109.0;80;0090;Turchia;5
2019-06-24;109.0;80;0091;India;4
2019-06-24;109.0;80;0033;Francia;4
2019-06-24;109.0;80;0061;Australia;4
2019-06-24;109.0;80;0044;Gran Bretagna;4
2019-06-24;109.0;80;0043;Austria;2
2019-06-24;109.0;80;0020;Egitto;2
2019-06-24;109.0;80;0034;Spagna;2
2019-06-24;109.0;80;00421;Slovacchia;2
2019-06-24;109.0;80;00351;Portogallo;1
2019-06-24;109.0;80;00972;Israele;1
2019-06-24;109.0;80;00352;Lussemburgo;1
2019-06-24;109.0;80;00355;Albania;1
2019-06-24;109.0;80;00358;Finlandia;1
2019-06-25;101.0;90;001;USA / Canada;17
2019-06-25;101.0;90;0049;Germania;15
2019-06-25;101.0;90;007;Federazione Russa;9
2019-06-25;101.0;90;0044;Gran Bretagna;8
2019-06-25;101.0;90;0061;Australia;7
2019-06-25;101.0;90;0041;Svizzera;7
2019-06-25;101.0;90;0034;Spagna;7
2019-06-25;101.0;90;00351;Portogallo;4
2019-06-25;101.0;90;0043;Austria;3
2019-06-25;101.0;90;00385;Croazia;2
2019-06-25;101.0;90;0091;India;2
2019-06-25;101.0;90;0030;Grecia;2
2019-06-25;101.0;90;0031;Paesi Bassi (Olanda);2
2019-06-25;101.0;90;0032;Belgio;1
2019-06-25;101.0;90;00972;Israele;1
2019-06-25;101.0;90;0036;Ungheria;1
2019-06-25;101.0;90;0045;Danimarca;1
2019-06-25;101.0;90;0033;Francia;1
2019-06-26;78.0;59;007;Federazione Russa;10
2019-06-26;78.0;59;0041;Svizzera;9
2019-06-26;78.0;59;0044;Gran Bretagna;6
2019-06-26;78.0;59;0034;Spagna;6
2019-06-26;78.0;59;0049;Germania;5
2019-06-26;78.0;59;001;USA / Canada;5
2019-06-26;78.0;59;0033;Francia;4
2019-06-26;78.0;59;0091;India;3
2019-06-26;78.0;59;00351;Portogallo;3
2019-06-26;78.0;59;00356;Malta;2
2019-06-26;78.0;59;0061;Australia;2
2019-06-26;78.0;59;00358;Finlandia;1
2019-06-26;78.0;59;0045;Danimarca;1
2019-06-26;78.0;59;0020;Egitto;1
2019-06-26;78.0;59;0031;Paesi Bassi (Olanda);1
2019-06-27;92.0;56;007;Federazione Russa;14
2019-06-27;92.0;56;0041;Svizzera;8
2019-06-27;92.0;56;001;USA / Canada;7
2019-06-27;92.0;56;0049;Germania;6
2019-06-27;92.0;56;00355;Albania;4
2019-06-27;92.0;56;0044;Gran Bretagna;4
2019-06-27;92.0;56;0091;India;3
2019-06-27;92.0;56;0045;Danimarca;2
2019-06-27;92.0;56;0090;Turchia;2
2019-06-27;92.0;56;0020;Egitto;1
2019-06-27;92.0;56;0032;Belgio;1
2019-06-27;92.0;56;00358;Finlandia;1
2019-06-27;92.0;56;0034;Spagna;1
2019-06-27;92.0;56;0061;Australia;1
2019-06-27;92.0;56;0036;Ungheria;1
2019-06-28;98.0;71;001;USA / Canada;12
2019-06-28;98.0;71;0041;Svizzera;12
2019-06-28;98.0;71;007;Federazione Russa;10
2019-06-28;98.0;71;0049;Germania;9
2019-06-28;98.0;71;00351;Portogallo;6
2019-06-28;98.0;71;0061;Australia;4
2019-06-28;98.0;71;0033;Francia;3
2019-06-28;98.0;71;0034;Spagna;2
2019-06-28;98.0;71;0044;Gran Bretagna;2
2019-06-28;98.0;71;0091;India;2
2019-06-28;98.0;71;0090;Turchia;2
2019-06-28;98.0;71;0031;Paesi Bassi (Olanda);2
2019-06-28;98.0;71;0043;Austria;1
2019-06-28;98.0;71;0092;Pakistan;1
2019-06-28;98.0;71;0046;Svezia;1
2019-06-28;98.0;71;0020;Egitto;1
2019-06-28;98.0;71;00386;Slovenia;1
2019-06-29;127.0;125;0041;Svizzera;33
2019-06-29;127.0;125;001;USA / Canada;20
2019-06-29;127.0;125;0049;Germania;14
2019-06-29;127.0;125;007;Federazione Russa;10
2019-06-29;127.0;125;0061;Australia;9
2019-06-29;127.0;125;0091;India;8
2019-06-29;127.0;125;0044;Gran Bretagna;6
2019-06-29;127.0;125;0034;Spagna;5
2019-06-29;127.0;125;0090;Turchia;4
2019-06-29;127.0;125;00355;Albania;3
2019-06-29;127.0;125;0020;Egitto;3
2019-06-29;127.0;125;00352;Lussemburgo;2
2019-06-29;127.0;125;0043;Austria;2
2019-06-29;127.0;125;00351;Portogallo;2
2019-06-29;127.0;125;0033;Francia;1
2019-06-29;127.0;125;0036;Ungheria;1
2019-06-29;127.0;125;0031;Paesi Bassi (Olanda);1
2019-06-29;127.0;125;00358;Finlandia;1
2019-06-30;100.0;101;0041;Svizzera;21
2019-06-30;100.0;101;007;Federazione Russa;17
2019-06-30;100.0;101;001;USA / Canada;14
2019-06-30;100.0;101;0044;Gran Bretagna;12
2019-06-30;100.0;101;0061;Australia;8
2019-06-30;100.0;101;0049;Germania;6
2019-06-30;100.0;101;0091;India;3
2019-06-30;100.0;101;0034;Spagna;3
2019-06-30;100.0;101;0036;Ungheria;3
2019-06-30;100.0;101;0032;Belgio;2
2019-06-30;100.0;101;0081;Giappone;2
2019-06-30;100.0;101;0033;Francia;2
2019-06-30;100.0;101;00354;Islanda;2
2019-06-30;100.0;101;0045;Danimarca;1
2019-06-30;100.0;101;0090;Turchia;1
2019-06-30;100.0;101;00352;Lussemburgo;1
2019-06-30;100.0;101;00355;Albania;1
2019-06-30;100.0;101;0020;Egitto;1
2019-06-30;100.0;101;0030;Grecia;1
2019-07-01;98.0;76;0041;Svizzera;11
2019-07-01;98.0;76;0044;Gran Bretagna;9
2019-07-01;98.0;76;001;USA / Canada;8
2019-07-01;98.0;76;0049;Germania;7
2019-07-01;98.0;76;007;Federazione Russa;7
2019-07-01;98.0;76;0033;Francia;6
2019-07-01;98.0;76;0034;Spagna;5
2019-07-01;98.0;76;0090;Turchia;5
2019-07-01;98.0;76;0043;Austria;4
2019-07-01;98.0;76;0091;India;3
2019-07-01;98.0;76;0061;Australia;3
2019-07-01;98.0;76;0036;Ungheria;2
2019-07-01;98.0;76;0081;Giappone;1
2019-07-01;98.0;76;0020;Egitto;1
2019-07-01;98.0;76;0030;Grecia;1
2019-07-01;98.0;76;00351;Portogallo;1
2019-07-01;98.0;76;0031;Paesi Bassi (Olanda);1
2019-07-01;98.0;76;0045;Danimarca;1
2019-07-02;119.0;96;007;Federazione Russa;14
2019-07-02;119.0;96;001;USA / Canada;13
2019-07-02;119.0;96;0041;Svizzera;13
2019-07-02;119.0;96;0049;Germania;12
2019-07-02;119.0;96;0091;India;7
2019-07-02;119.0;96;0090;Turchia;7
2019-07-02;119.0;96;0044;Gran Bretagna;7
2019-07-02;119.0;96;0020;Egitto;4
2019-07-02;119.0;96;00351;Portogallo;4
2019-07-02;119.0;96;0033;Francia;4
2019-07-02;119.0;96;0030;Grecia;4
2019-07-02;119.0;96;0061;Australia;3
2019-07-02;119.0;96;0034;Spagna;1
2019-07-02;119.0;96;0031;Paesi Bassi (Olanda);1
2019-07-02;119.0;96;0045;Danimarca;1
2019-07-02;119.0;96;0036;Ungheria;1
2019-07-03;131.0;76;007;Federazione Russa;11
2019-07-03;131.0;76;001;USA / Canada;10
2019-07-03;131.0;76;0049;Germania;10
2019-07-03;131.0;76;0041;Svizzera;10
2019-07-03;131.0;76;0091;India;9
2019-07-03;131.0;76;0044;Gran Bretagna;8
2019-07-03;131.0;76;0061;Australia;6
2019-07-03;131.0;76;0033;Francia;2
2019-07-03;131.0;76;0034;Spagna;2
2019-07-03;131.0;76;0090;Turchia;2
2019-07-03;131.0;76;00351;Portogallo;1
2019-07-03;131.0;76;00356;Malta;1
2019-07-03;131.0;76;0036;Ungheria;1
2019-07-03;131.0;76;0081;Giappone;1
2019-07-03;131.0;76;00355;Albania;1
2019-07-03;131.0;76;00372;Estonia;1
2019-07-04;105.0;107;0041;Svizzera;19
2019-07-04;105.0;107;001;USA / Canada;17
2019-07-04;105.0;107;0049;Germania;13
2019-07-04;105.0;107;007;Federazione Russa;11
2019-07-04;105.0;107;0044;Gran Bretagna;10
2019-07-04;105.0;107;0033;Francia;5
2019-07-04;105.0;107;00351;Portogallo;5
2019-07-04;105.0;107;0034;Spagna;4
2019-07-04;105.0;107;00358;Finlandia;3
2019-07-04;105.0;107;0090;Turchia;3
2019-07-04;105.0;107;0061;Australia;3
2019-07-04;105.0;107;00355;Albania;2
2019-07-04;105.0;107;00372;Estonia;2
2019-07-04;105.0;107;0030;Grecia;2
2019-07-04;105.0;107;0031;Paesi Bassi (Olanda);2
2019-07-04;105.0;107;00356;Malta;2
2019-07-04;105.0;107;0036;Ungheria;2
2019-07-04;105.0;107;00972;Israele;1
2019-07-04;105.0;107;0091;India;1
2019-07-05;95.0;95;001;USA / Canada;14
2019-07-05;95.0;95;0049;Germania;13
2019-07-05;95.0;95;0041;Svizzera;11
2019-07-05;95.0;95;0044;Gran Bretagna;9
2019-07-05;95.0;95;0091;India;7
2019-07-05;95.0;95;007;Federazione Russa;7
2019-07-05;95.0;95;0061;Australia;5
2019-07-05;95.0;95;0033;Francia;5
2019-07-05;95.0;95;0034;Spagna;5
2019-07-05;95.0;95;00351;Portogallo;3
2019-07-05;95.0;95;0020;Egitto;2
2019-07-05;95.0;95;0031;Paesi Bassi (Olanda);2
2019-07-05;95.0;95;0090;Turchia;2
2019-07-05;95.0;95;00972;Israele;1
2019-07-05;95.0;95;00352;Lussemburgo;1
2019-07-05;95.0;95;00358;Finlandia;1
2019-07-05;95.0;95;0045;Danimarca;1
2019-07-05;95.0;95;0081;Giappone;1
2019-07-05;95.0;95;00421;Slovacchia;1
2019-07-05;95.0;95;0046;Svezia;1
2019-07-05;95.0;95;00355;Albania;1
2019-07-05;95.0;95;0036;Ungheria;1
2019-07-05;95.0;95;0092;Pakistan;1
2019-07-06;84.0;113;0041;Svizzera;28
2019-07-06;84.0;113;0049;Germania;16
2019-07-06;84.0;113;007;Federazione Russa;15
2019-07-06;84.0;113;0033;Francia;10
2019-07-06;84.0;113;001;USA / Canada;9
2019-07-06;84.0;113;0031;Paesi Bassi (Olanda);8
2019-07-06;84.0;113;0044;Gran Bretagna;6
2019-07-06;84.0;113;0061;Australia;6
2019-07-06;84.0;113;0034;Spagna;5
2019-07-06;84.0;113;0043;Austria;2
2019-07-06;84.0;113;00421;Slovacchia;1
2019-07-06;84.0;113;00216;Tunisia;1
2019-07-06;84.0;113;0036;Ungheria;1
2019-07-06;84.0;113;00355;Albania;1
2019-07-06;84.0;113;0030;Grecia;1
2019-07-06;84.0;113;0091;India;1
2019-07-06;84.0;113;0020;Egitto;1
2019-07-06;84.0;113;00972;Israele;1
2019-07-07;67.0;93;0041;Svizzera;18
2019-07-07;67.0;93;007;Federazione Russa;16
2019-07-07;67.0;93;0049;Germania;12
2019-07-07;67.0;93;0044;Gran Bretagna;9
2019-07-07;67.0;93;001;USA / Canada;7
2019-07-07;67.0;93;0033;Francia;6
2019-07-07;67.0;93;0091;India;4
2019-07-07;67.0;93;0034;Spagna;4
2019-07-07;67.0;93;0061;Australia;3
2019-07-07;67.0;93;0020;Egitto;3
2019-07-07;67.0;93;00358;Finlandia;3
2019-07-07;67.0;93;0031;Paesi Bassi (Olanda);2
2019-07-07;67.0;93;00351;Portogallo;1
2019-07-07;67.0;93;0045;Danimarca;1
2019-07-07;67.0;93;00421;Slovacchia;1
2019-07-07;67.0;93;00372;Estonia;1
2019-07-07;67.0;93;00386;Slovenia;1
2019-07-07;67.0;93;0032;Belgio;1
2019-07-08;110.0;108;007;Federazione Russa;19
2019-07-08;110.0;108;0041;Svizzera;17
2019-07-08;110.0;108;001;USA / Canada;14
2019-07-08;110.0;108;0033;Francia;10
2019-07-08;110.0;108;0049;Germania;10
2019-07-08;110.0;108;0044;Gran Bretagna;6
2019-07-08;110.0;108;0034;Spagna;3
2019-07-08;110.0;108;0036;Ungheria;3
2019-07-08;110.0;108;0031;Paesi Bassi (Olanda);3
2019-07-08;110.0;108;0046;Svezia;3
2019-07-08;110.0;108;0061;Australia;2
2019-07-08;110.0;108;00354;Islanda;2
2019-07-08;110.0;108;0045;Danimarca;2
2019-07-08;110.0;108;0032;Belgio;2
2019-07-08;110.0;108;00355;Albania;2
2019-07-08;110.0;108;00386;Slovenia;1
2019-07-08;110.0;108;0047;Norvegia;1
2019-07-08;110.0;108;0020;Egitto;1
2019-07-08;110.0;108;0043;Austria;1
2019-07-08;110.0;108;0090;Turchia;1
2019-07-08;110.0;108;00972;Israele;1
2019-07-08;110.0;108;0091;India;1
2019-07-08;110.0;108;00351;Portogallo;1
2019-07-08;110.0;108;00356;Malta;1
2019-07-08;110.0;108;00372;Estonia;1
2019-07-09;105.0;97;007;Federazione Russa;21
2019-07-09;105.0;97;001;USA / Canada;16
2019-07-09;105.0;97;0044;Gran Bretagna;11
2019-07-09;105.0;97;0049;Germania;9
2019-07-09;105.0;97;0041;Svizzera;8
2019-07-09;105.0;97;00351;Portogallo;5
2019-07-09;105.0;97;0034;Spagna;5
2019-07-09;105.0;97;0061;Australia;3
2019-07-09;105.0;97;0033;Francia;3
2019-07-09;105.0;97;0091;India;3
2019-07-09;105.0;97;0031;Paesi Bassi (Olanda);3
2019-07-09;105.0;97;00972;Israele;3
2019-07-09;105.0;97;0045;Danimarca;2
2019-07-09;105.0;97;0043;Austria;1
2019-07-09;105.0;97;00358;Finlandia;1
2019-07-09;105.0;97;0036;Ungheria;1
2019-07-09;105.0;97;0081;Giappone;1
2019-07-09;105.0;97;0032;Belgio;1
2019-07-10;106.0;120;007;Federazione Russa;19
2019-07-10;106.0;120;001;USA / Canada;18
2019-07-10;106.0;120;0041;Svizzera;17
2019-07-10;106.0;120;0049;Germania;12
2019-07-10;106.0;120;0034;Spagna;9
2019-07-10;106.0;120;0033;Francia;8
2019-07-10;106.0;120;0044;Gran Bretagna;8
2019-07-10;106.0;120;0091;India;7
2019-07-10;106.0;120;0032;Belgio;3
2019-07-10;106.0;120;00351;Portogallo;3
2019-07-10;106.0;120;0090;Turchia;3
2019-07-10;106.0;120;00972;Israele;2
2019-07-10;106.0;120;0061;Australia;2
2019-07-10;106.0;120;0031;Paesi Bassi (Olanda);2
2019-07-10;106.0;120;0081;Giappone;2
2019-07-10;106.0;120;0020;Egitto;1
2019-07-10;106.0;120;00358;Finlandia;1
2019-07-10;106.0;120;00385;Croazia;1
2019-07-10;106.0;120;0043;Austria;1
2019-07-10;106.0;120;0030;Grecia;1
2019-07-11;113.0;117;007;Federazione Russa;22
2019-07-11;113.0;117;001;USA / Canada;15
2019-07-11;113.0;117;0049;Germania;14
2019-07-11;113.0;117;0041;Svizzera;13
2019-07-11;113.0;117;0033;Francia;11
2019-07-11;113.0;117;0044;Gran Bretagna;10
2019-07-11;113.0;117;0034;Spagna;7
2019-07-11;113.0;117;0020;Egitto;5
2019-07-11;113.0;117;0046;Svezia;3
2019-07-11;113.0;117;0031;Paesi Bassi (Olanda);3
2019-07-11;113.0;117;00355;Albania;3
2019-07-11;113.0;117;0091;India;2
2019-07-11;113.0;117;0036;Ungheria;2
2019-07-11;113.0;117;00421;Slovacchia;1
2019-07-11;113.0;117;0081;Giappone;1
2019-07-11;113.0;117;00351;Portogallo;1
2019-07-11;113.0;117;0032;Belgio;1
2019-07-11;113.0;117;0030;Grecia;1
2019-07-11;113.0;117;0090;Turchia;1
2019-07-11;113.0;117;0061;Australia;1
2019-07-12;127.0;100;001;USA / Canada;18
2019-07-12;127.0;100;0041;Svizzera;14
2019-07-12;127.0;100;0049;Germania;12
2019-07-12;127.0;100;0044;Gran Bretagna;10
