date;total-ita-sim;total-foreign-sim;prefix;country;num
2018-09-29;197;184;0091;India;9
2018-09-29;197;184;0043;Austria;7
2018-09-29;197;184;0031;Paesi Bassi (Olanda);6
2018-09-29;197;184;0034;Spagna;4
2018-09-29;197;184;00351;Portogallo;4
2018-09-29;197;184;0090;Turchia;4
2018-09-29;197;184;0020;Egitto;4
2018-09-29;197;184;0036;Ungheria;4
2018-09-29;197;184;00355;Albania;2
2018-09-29;197;184;00356;Malta;2
2018-09-29;197;184;0030;Grecia;2
2018-09-29;197;184;00421;Slovacchia;1
2018-09-29;197;184;00972;Israele;1
2018-09-30;207;128;0041;Svizzera;31
2018-09-30;207;128;007;Federazione Russa;20
2018-09-30;207;128;001;USA / Canada;12
2018-09-30;207;128;0044;Gran Bretagna;12
2018-09-30;207;128;0033;Francia;11
2018-09-30;207;128;0091;India;8
2018-09-30;207;128;0049;Germania;7
2018-09-30;207;128;0020;Egitto;4
2018-09-30;207;128;00972;Israele;3
2018-09-30;207;128;0090;Turchia;3
2018-09-30;207;128;00351;Portogallo;3
2018-09-30;207;128;0034;Spagna;2
2018-09-30;207;128;0031;Paesi Bassi (Olanda);2
2018-09-30;207;128;0081;Giappone;2
2018-09-30;207;128;00355;Albania;2
2018-09-30;207;128;0043;Austria;1
2018-09-30;207;128;00358;Finlandia;1
2018-09-30;207;128;00421;Slovacchia;1
2018-09-30;207;128;0032;Belgio;1
2018-09-30;207;128;0030;Grecia;1
2018-09-30;207;128;00974;Qatar;1
2018-10-01;119;40;0041;Svizzera;12
2018-10-01;119;40;0044;Gran Bretagna;6
2018-10-01;119;40;007;Federazione Russa;5
2018-10-01;119;40;0049;Germania;4
2018-10-01;119;40;001;USA / Canada;2
2018-10-01;119;40;0033;Francia;2
2018-10-01;119;40;00355;Albania;1
2018-10-01;119;40;0020;Egitto;1
2018-10-01;119;40;0030;Grecia;1
2018-10-01;119;40;0031;Paesi Bassi (Olanda);1
2018-10-01;119;40;0034;Spagna;1
2018-10-01;119;40;00358;Finlandia;1
2018-10-01;119;40;00351;Portogallo;1
2018-10-01;119;40;00356;Malta;1
2018-10-01;119;40;0036;Ungheria;1
2018-10-02;183;80;007;Federazione Russa;19
2018-10-02;183;80;0049;Germania;14
2018-10-02;183;80;0041;Svizzera;11
2018-10-02;183;80;001;USA / Canada;7
2018-10-02;183;80;0044;Gran Bretagna;5
2018-10-02;183;80;0031;Paesi Bassi (Olanda);5
2018-10-02;183;80;0034;Spagna;4
2018-10-02;183;80;0033;Francia;4
2018-10-02;183;80;00972;Israele;2
2018-10-02;183;80;0032;Belgio;1
2018-10-02;183;80;0020;Egitto;1
2018-10-02;183;80;00974;Qatar;1
2018-10-02;183;80;00351;Portogallo;1
2018-10-02;183;80;00421;Slovacchia;1
2018-10-02;183;80;00386;Slovenia;1
2018-10-02;183;80;0061;Australia;1
2018-10-02;183;80;0091;India;1
2018-10-02;183;80;0036;Ungheria;1
2018-10-03;163;91;007;Federazione Russa;19
2018-10-03;163;91;0041;Svizzera;14
2018-10-03;163;91;0049;Germania;12
2018-10-03;163;91;0044;Gran Bretagna;9
2018-10-03;163;91;0091;India;5
2018-10-03;163;91;0033;Francia;4
2018-10-03;163;91;001;USA / Canada;4
2018-10-03;163;91;0020;Egitto;4
2018-10-03;163;91;00351;Portogallo;4
2018-10-03;163;91;0030;Grecia;3
2018-10-03;163;91;00358;Finlandia;2
2018-10-03;163;91;0090;Turchia;2
2018-10-03;163;91;00355;Albania;2
2018-10-03;163;91;0031;Paesi Bassi (Olanda);2
2018-10-03;163;91;00356;Malta;1
2018-10-03;163;91;0043;Austria;1
2018-10-03;163;91;0036;Ungheria;1
2018-10-03;163;91;0034;Spagna;1
2018-10-03;163;91;0032;Belgio;1
2018-10-04;180;106;007;Federazione Russa;20
2018-10-04;180;106;0041;Svizzera;17
2018-10-04;180;106;0030;Grecia;15
2018-10-04;180;106;0044;Gran Bretagna;13
2018-10-04;180;106;0049;Germania;13
2018-10-04;180;106;0033;Francia;7
2018-10-04;180;106;0034;Spagna;7
2018-10-04;180;106;0061;Australia;3
2018-10-04;180;106;00351;Portogallo;3
2018-10-04;180;106;0043;Austria;2
2018-10-04;180;106;001;USA / Canada;2
2018-10-04;180;106;00974;Qatar;1
2018-10-04;180;106;0020;Egitto;1
2018-10-04;180;106;00358;Finlandia;1
2018-10-04;180;106;00972;Israele;1
2018-10-05;200;120;0041;Svizzera;35
2018-10-05;200;120;007;Federazione Russa;19
2018-10-05;200;120;0049;Germania;12
2018-10-05;200;120;0044;Gran Bretagna;10
2018-10-05;200;120;001;USA / Canada;5
2018-10-05;200;120;0034;Spagna;5
2018-10-05;200;120;0090;Turchia;5
2018-10-05;200;120;0033;Francia;5
2018-10-05;200;120;00351;Portogallo;4
2018-10-05;200;120;0031;Paesi Bassi (Olanda);4
2018-10-05;200;120;0030;Grecia;3
2018-10-05;200;120;0020;Egitto;2
2018-10-05;200;120;00972;Israele;2
2018-10-05;200;120;0091;India;2
2018-10-05;200;120;00974;Qatar;1
2018-10-05;200;120;00421;Slovacchia;1
2018-10-05;200;120;0046;Svezia;1
2018-10-05;200;120;0061;Australia;1
2018-10-05;200;120;00385;Croazia;1
2018-10-05;200;120;0043;Austria;1
2018-10-05;200;120;0036;Ungheria;1
2018-10-06;159;168;0041;Svizzera;85
2018-10-06;159;168;0049;Germania;15
2018-10-06;159;168;007;Federazione Russa;12
2018-10-06;159;168;0091;India;9
2018-10-06;159;168;001;USA / Canada;7
2018-10-06;159;168;0044;Gran Bretagna;7
2018-10-06;159;168;00385;Croazia;5
2018-10-06;159;168;0033;Francia;5
2018-10-06;159;168;0090;Turchia;4
2018-10-06;159;168;0034;Spagna;3
2018-10-06;159;168;0036;Ungheria;2
2018-10-06;159;168;0020;Egitto;2
2018-10-06;159;168;0061;Australia;2
2018-10-06;159;168;0043;Austria;2
2018-10-06;159;168;00972;Israele;1
2018-10-06;159;168;0031;Paesi Bassi (Olanda);1
2018-10-06;159;168;00355;Albania;1
2018-10-06;159;168;00351;Portogallo;1
2018-10-06;159;168;00356;Malta;1
2018-10-06;159;168;00421;Slovacchia;1
2018-10-06;159;168;0030;Grecia;1
2018-10-06;159;168;0032;Belgio;1
2018-10-07;176;131;0041;Svizzera;44
2018-10-07;176;131;007;Federazione Russa;15
2018-10-07;176;131;001;USA / Canada;12
2018-10-07;176;131;00351;Portogallo;8
2018-10-07;176;131;0049;Germania;8
2018-10-07;176;131;0044;Gran Bretagna;8
2018-10-07;176;131;0033;Francia;7
2018-10-07;176;131;0034;Spagna;5
2018-10-07;176;131;0031;Paesi Bassi (Olanda);4
2018-10-07;176;131;00385;Croazia;4
2018-10-07;176;131;0043;Austria;3
2018-10-07;176;131;0020;Egitto;2
2018-10-07;176;131;0030;Grecia;2
2018-10-07;176;131;0091;India;2
2018-10-07;176;131;0061;Australia;2
2018-10-07;176;131;00356;Malta;1
2018-10-07;176;131;00972;Israele;1
2018-10-07;176;131;0032;Belgio;1
2018-10-07;176;131;0036;Ungheria;1
2018-10-07;176;131;00355;Albania;1
2018-10-08;118;67;0041;Svizzera;25
2018-10-08;118;67;007;Federazione Russa;13
2018-10-08;118;67;0049;Germania;7
2018-10-08;118;67;0044;Gran Bretagna;4
2018-10-08;118;67;0033;Francia;3
2018-10-08;118;67;0090;Turchia;3
2018-10-08;118;67;0036;Ungheria;2
2018-10-08;118;67;0081;Giappone;1
2018-10-08;118;67;00356;Malta;1
2018-10-08;118;67;00358;Finlandia;1
2018-10-08;118;67;0091;India;1
2018-10-08;118;67;0034;Spagna;1
2018-10-08;118;67;001;USA / Canada;1
2018-10-08;118;67;0031;Paesi Bassi (Olanda);1
2018-10-08;118;67;00386;Slovenia;1
2018-10-08;118;67;0043;Austria;1
2018-10-08;118;67;00355;Albania;1
2018-10-09;155;71;0041;Svizzera;33
2018-10-09;155;71;007;Federazione Russa;9
2018-10-09;155;71;001;USA / Canada;7
2018-10-09;155;71;0033;Francia;5
2018-10-09;155;71;0044;Gran Bretagna;4
2018-10-09;155;71;0049;Germania;3
2018-10-09;155;71;00974;Qatar;3
2018-10-09;155;71;0034;Spagna;2
2018-10-09;155;71;00358;Finlandia;1
2018-10-09;155;71;00972;Israele;1
2018-10-09;155;71;0031;Paesi Bassi (Olanda);1
2018-10-09;155;71;00421;Slovacchia;1
2018-10-09;155;71;0036;Ungheria;1
2018-10-10;179;88;0041;Svizzera;28
2018-10-10;179;88;007;Federazione Russa;17
2018-10-10;179;88;0049;Germania;13
2018-10-10;179;88;0044;Gran Bretagna;7
2018-10-10;179;88;0033;Francia;7
2018-10-10;179;88;001;USA / Canada;4
2018-10-10;179;88;0036;Ungheria;4
2018-10-10;179;88;0034;Spagna;2
2018-10-10;179;88;00351;Portogallo;2
2018-10-10;179;88;0030;Grecia;1
2018-10-10;179;88;00972;Israele;1
2018-10-10;179;88;00385;Croazia;1
2018-10-10;179;88;00355;Albania;1
2018-10-11;98;60;0041;Svizzera;26
2018-10-11;98;60;007;Federazione Russa;14
2018-10-11;98;60;0033;Francia;5
2018-10-11;98;60;0044;Gran Bretagna;3
2018-10-11;98;60;0049;Germania;3
2018-10-11;98;60;0091;India;2
2018-10-11;98;60;0034;Spagna;2
2018-10-11;98;60;001;USA / Canada;2
2018-10-11;98;60;00355;Albania;1
2018-10-11;98;60;00351;Portogallo;1
2018-10-11;98;60;0043;Austria;1
2018-10-12;169;156;0041;Svizzera;52
2018-10-12;169;156;007;Federazione Russa;23
2018-10-12;169;156;0044;Gran Bretagna;15
2018-10-12;169;156;0049;Germania;12
2018-10-12;169;156;0034;Spagna;11
2018-10-12;169;156;0020;Egitto;6
2018-10-12;169;156;0090;Turchia;4
2018-10-12;169;156;001;USA / Canada;4
2018-10-12;169;156;0033;Francia;3
2018-10-12;169;156;0091;India;3
2018-10-12;169;156;00356;Malta;3
2018-10-12;169;156;00974;Qatar;3
2018-10-12;169;156;0031;Paesi Bassi (Olanda);3
2018-10-12;169;156;00351;Portogallo;2
2018-10-12;169;156;00972;Israele;2
2018-10-12;169;156;0081;Giappone;2
2018-10-12;169;156;0030;Grecia;2
2018-10-12;169;156;0032;Belgio;2
2018-10-12;169;156;00355;Albania;1
2018-10-12;169;156;00358;Finlandia;1
2018-10-12;169;156;00385;Croazia;1
2018-10-12;169;156;00421;Slovacchia;1
2018-10-13;181;179;0041;Svizzera;79
2018-10-13;181;179;007;Federazione Russa;29
2018-10-13;181;179;0049;Germania;12
2018-10-13;181;179;0034;Spagna;12
2018-10-13;181;179;0044;Gran Bretagna;6
2018-10-13;181;179;00351;Portogallo;5
2018-10-13;181;179;0033;Francia;4
2018-10-13;181;179;0091;India;4
2018-10-13;181;179;0030;Grecia;4
2018-10-13;181;179;00972;Israele;3
2018-10-13;181;179;00974;Qatar;3
2018-10-13;181;179;0031;Paesi Bassi (Olanda);3
2018-10-13;181;179;0043;Austria;2
2018-10-13;181;179;001;USA / Canada;2
2018-10-13;181;179;0081;Giappone;2
2018-10-13;181;179;0020;Egitto;1
2018-10-13;181;179;00352;Lussemburgo;1
2018-10-13;181;179;00355;Albania;1
2018-10-13;181;179;00358;Finlandia;1
2018-10-13;181;179;00386;Slovenia;1
2018-10-13;181;179;0032;Belgio;1
2018-10-13;181;179;0036;Ungheria;1
2018-10-13;181;179;00356;Malta;1
2018-10-13;181;179;0046;Svezia;1
2018-10-14;159;133;0041;Svizzera;42
2018-10-14;159;133;007;Federazione Russa;23
2018-10-14;159;133;0091;India;11
2018-10-14;159;133;0049;Germania;11
2018-10-14;159;133;0033;Francia;10
2018-10-14;159;133;0044;Gran Bretagna;9
2018-10-14;159;133;0034;Spagna;6
2018-10-14;159;133;00972;Israele;4
2018-10-14;159;133;0043;Austria;3
2018-10-14;159;133;0081;Giappone;2
2018-10-14;159;133;00351;Portogallo;2
2018-10-14;159;133;001;USA / Canada;2
2018-10-14;159;133;00974;Qatar;1
2018-10-14;159;133;00358;Finlandia;1
2018-10-14;159;133;0036;Ungheria;1
2018-10-14;159;133;0020;Egitto;1
2018-10-14;159;133;0030;Grecia;1
2018-10-14;159;133;00355;Albania;1
2018-10-14;159;133;0031;Paesi Bassi (Olanda);1
2018-10-14;159;133;0090;Turchia;1
2018-10-15;155;101;0041;Svizzera;26
2018-10-15;155;101;007;Federazione Russa;17
2018-10-15;155;101;0049;Germania;13
2018-10-15;155;101;0033;Francia;5
2018-10-15;155;101;0034;Spagna;5
2018-10-15;155;101;001;USA / Canada;4
2018-10-15;155;101;0031;Paesi Bassi (Olanda);4
2018-10-15;155;101;0036;Ungheria;4
2018-10-15;155;101;0044;Gran Bretagna;4
2018-10-15;155;101;00355;Albania;3
2018-10-15;155;101;0030;Grecia;3
2018-10-15;155;101;00358;Finlandia;3
2018-10-15;155;101;0091;India;3
2018-10-15;155;101;00974;Qatar;2
2018-10-15;155;101;00972;Israele;2
2018-10-15;155;101;0061;Australia;1
2018-10-15;155;101;0020;Egitto;1
2018-10-15;155;101;0043;Austria;1
2018-10-16;199;107;0041;Svizzera;28
2018-10-16;199;107;0044;Gran Bretagna;15
2018-10-16;199;107;007;Federazione Russa;15
2018-10-16;199;107;0033;Francia;8
2018-10-16;199;107;0034;Spagna;7
2018-10-16;199;107;001;USA / Canada;6
2018-10-16;199;107;0049;Germania;5
2018-10-16;199;107;0081;Giappone;4
2018-10-16;199;107;00972;Israele;4
2018-10-16;199;107;0091;India;3
2018-10-16;199;107;00356;Malta;2
2018-10-16;199;107;0020;Egitto;2
2018-10-16;199;107;00358;Finlandia;1
2018-10-16;199;107;0036;Ungheria;1
2018-10-16;199;107;00351;Portogallo;1
2018-10-16;199;107;0030;Grecia;1
2018-10-16;199;107;0061;Australia;1
2018-10-16;199;107;0090;Turchia;1
2018-10-16;199;107;00355;Albania;1
2018-10-16;199;107;00385;Croazia;1
2018-10-17;146;111;0041;Svizzera;27
2018-10-17;146;111;007;Federazione Russa;21
2018-10-17;146;111;0044;Gran Bretagna;12
2018-10-17;146;111;0033;Francia;8
2018-10-17;146;111;0049;Germania;6
2018-10-17;146;111;0091;India;5
2018-10-17;146;111;00972;Israele;4
2018-10-17;146;111;0034;Spagna;4
2018-10-17;146;111;0030;Grecia;4
2018-10-17;146;111;001;USA / Canada;4
2018-10-17;146;111;00351;Portogallo;3
2018-10-17;146;111;0081;Giappone;2
2018-10-17;146;111;0020;Egitto;2
2018-10-17;146;111;0031;Paesi Bassi (Olanda);2
2018-10-17;146;111;0090;Turchia;2
2018-10-17;146;111;0032;Belgio;1
2018-10-17;146;111;00216;Tunisia;1
2018-10-17;146;111;00355;Albania;1
2018-10-17;146;111;00358;Finlandia;1
2018-10-17;146;111;00385;Croazia;1
2018-10-18;151;129;0041;Svizzera;42
2018-10-18;151;129;007;Federazione Russa;14
2018-10-18;151;129;0044;Gran Bretagna;13
2018-10-18;151;129;0049;Germania;10
2018-10-18;151;129;00972;Israele;7
2018-10-18;151;129;001;USA / Canada;6
2018-10-18;151;129;0033;Francia;6
2018-10-18;151;129;0034;Spagna;5
2018-10-18;151;129;00355;Albania;4
2018-10-18;151;129;0091;India;4
2018-10-18;151;129;0090;Turchia;3
2018-10-18;151;129;00358;Finlandia;2
2018-10-18;151;129;0030;Grecia;2
2018-10-18;151;129;00351;Portogallo;2
2018-10-18;151;129;0036;Ungheria;2
2018-10-18;151;129;00385;Croazia;1
2018-10-18;151;129;00356;Malta;1
2018-10-18;151;129;0081;Giappone;1
2018-10-18;151;129;00974;Qatar;1
2018-10-18;151;129;0031;Paesi Bassi (Olanda);1
2018-10-18;151;129;0020;Egitto;1
2018-10-18;151;129;00216;Tunisia;1
2018-10-19;178;134;0041;Svizzera;48
2018-10-19;178;134;007;Federazione Russa;15
2018-10-19;178;134;0049;Germania;14
2018-10-19;178;134;0044;Gran Bretagna;11
2018-10-19;178;134;001;USA / Canada;6
2018-10-19;178;134;0033;Francia;5
2018-10-19;178;134;0034;Spagna;4
2018-10-19;178;134;0090;Turchia;4
2018-10-19;178;134;00351;Portogallo;4
2018-10-19;178;134;0043;Austria;4
2018-10-19;178;134;0031;Paesi Bassi (Olanda);3
2018-10-19;178;134;00974;Qatar;3
2018-10-19;178;134;00972;Israele;2
2018-10-19;178;134;0081;Giappone;2
2018-10-19;178;134;0020;Egitto;2
2018-10-19;178;134;0091;India;2
2018-10-19;178;134;0030;Grecia;1
2018-10-19;178;134;0046;Svezia;1
2018-10-19;178;134;00356;Malta;1
2018-10-19;178;134;0036;Ungheria;1
2018-10-19;178;134;00385;Croazia;1
2018-10-20;203;189;0041;Svizzera;80
2018-10-20;203;189;0049;Germania;17
2018-10-20;203;189;007;Federazione Russa;15
2018-10-20;203;189;0044;Gran Bretagna;15
2018-10-20;203;189;0033;Francia;8
2018-10-20;203;189;0091;India;7
2018-10-20;203;189;0034;Spagna;6
2018-10-20;203;189;00355;Albania;5
2018-10-20;203;189;001;USA / Canada;5
2018-10-20;203;189;0036;Ungheria;4
2018-10-20;203;189;0031;Paesi Bassi (Olanda);4
2018-10-20;203;189;00356;Malta;4
2018-10-20;203;189;00351;Portogallo;3
2018-10-20;203;189;0090;Turchia;3
2018-10-20;203;189;00972;Israele;3
2018-10-20;203;189;0032;Belgio;3
2018-10-20;203;189;0030;Grecia;2
2018-10-20;203;189;0020;Egitto;1
2018-10-20;203;189;0081;Giappone;1
2018-10-20;203;189;00974;Qatar;1
2018-10-20;203;189;00385;Croazia;1
2018-10-20;203;189;0043;Austria;1
2018-10-21;157;121;0041;Svizzera;38
2018-10-21;157;121;007;Federazione Russa;18
2018-10-21;157;121;0044;Gran Bretagna;14
2018-10-21;157;121;0049;Germania;8
2018-10-21;157;121;0033;Francia;7
2018-10-21;157;121;0034;Spagna;6
2018-10-21;157;121;0036;Ungheria;4
2018-10-21;157;121;0031;Paesi Bassi (Olanda);4
2018-10-21;157;121;0090;Turchia;3
2018-10-21;157;121;00356;Malta;3
2018-10-21;157;121;001;USA / Canada;3
2018-10-21;157;121;00358;Finlandia;3
2018-10-21;157;121;00355;Albania;2
2018-10-21;157;121;0030;Grecia;2
2018-10-21;157;121;00216;Tunisia;2
2018-10-21;157;121;00972;Israele;1
2018-10-21;157;121;00351;Portogallo;1
2018-10-21;157;121;00385;Croazia;1
2018-10-21;157;121;00421;Slovacchia;1
2018-10-22;136;120;007;Federazione Russa;27
2018-10-22;136;120;0041;Svizzera;24
2018-10-22;136;120;0044;Gran Bretagna;15
2018-10-22;136;120;0034;Spagna;11
2018-10-22;136;120;001;USA / Canada;7
2018-10-22;136;120;0091;India;6
2018-10-22;136;120;0031;Paesi Bassi (Olanda);5
2018-10-22;136;120;0049;Germania;5
2018-10-22;136;120;00355;Albania;4
2018-10-22;136;120;00351;Portogallo;3
2018-10-22;136;120;0036;Ungheria;3
2018-10-22;136;120;00356;Malta;2
2018-10-22;136;120;0090;Turchia;2
2018-10-22;136;120;00972;Israele;1
2018-10-22;136;120;0033;Francia;1
2018-10-22;136;120;00421;Slovacchia;1
2018-10-22;136;120;0020;Egitto;1
2018-10-22;136;120;0030;Grecia;1
2018-10-22;136;120;0032;Belgio;1
2018-10-23;148;86;0041;Svizzera;20
2018-10-23;148;86;007;Federazione Russa;13
2018-10-23;148;86;0044;Gran Bretagna;10
2018-10-23;148;86;0049;Germania;9
2018-10-23;148;86;0033;Francia;5
2018-10-23;148;86;0034;Spagna;4
2018-10-23;148;86;0030;Grecia;4
2018-10-23;148;86;0081;Giappone;4
2018-10-23;148;86;0036;Ungheria;3
2018-10-23;148;86;00351;Portogallo;2
2018-10-23;148;86;001;USA / Canada;2
2018-10-23;148;86;0046;Svezia;2
2018-10-23;148;86;0091;India;2
2018-10-23;148;86;00974;Qatar;2
2018-10-23;148;86;0031;Paesi Bassi (Olanda);2
2018-10-23;148;86;00421;Slovacchia;1
2018-10-23;148;86;0020;Egitto;1
2018-10-24;153;102;007;Federazione Russa;22
2018-10-24;153;102;0041;Svizzera;20
2018-10-24;153;102;0044;Gran Bretagna;15
2018-10-24;153;102;0049;Germania;9
2018-10-24;153;102;0034;Spagna;7
2018-10-24;153;102;0033;Francia;6
2018-10-24;153;102;001;USA / Canada;3
2018-10-24;153;102;0036;Ungheria;3
2018-10-24;153;102;0030;Grecia;2
2018-10-24;153;102;0091;India;2
2018-10-24;153;102;00974;Qatar;2
2018-10-24;153;102;0043;Austria;2
2018-10-24;153;102;0090;Turchia;2
2018-10-24;153;102;00972;Israele;2
2018-10-24;153;102;00216;Tunisia;1
2018-10-24;153;102;00356;Malta;1
2018-10-24;153;102;0031;Paesi Bassi (Olanda);1
2018-10-24;153;102;0020;Egitto;1
2018-10-24;153;102;00358;Finlandia;1
2018-10-25;172;90;0041;Svizzera;15
2018-10-25;172;90;007;Federazione Russa;15
2018-10-25;172;90;0033;Francia;9
2018-10-25;172;90;0044;Gran Bretagna;9
2018-10-25;172;90;0049;Germania;7
2018-10-25;172;90;0031;Paesi Bassi (Olanda);5
2018-10-25;172;90;0034;Spagna;5
2018-10-25;172;90;001;USA / Canada;5
2018-10-25;172;90;0030;Grecia;4
2018-10-25;172;90;0036;Ungheria;3
2018-10-25;172;90;0020;Egitto;2
2018-10-25;172;90;0032;Belgio;2
2018-10-25;172;90;0091;India;2
2018-10-25;172;90;0090;Turchia;1
2018-10-25;172;90;00351;Portogallo;1
2018-10-25;172;90;00355;Albania;1
2018-10-25;172;90;00358;Finlandia;1
2018-10-25;172;90;0046;Svezia;1
2018-10-25;172;90;00386;Slovenia;1
2018-10-25;172;90;0043;Austria;1
2018-10-26;135;105;0041;Svizzera;28
2018-10-26;135;105;007;Federazione Russa;18
2018-10-26;135;105;0044;Gran Bretagna;12
2018-10-26;135;105;0033;Francia;7
2018-10-26;135;105;001;USA / Canada;7
2018-10-26;135;105;0049;Germania;5
2018-10-26;135;105;00351;Portogallo;4
2018-10-26;135;105;0043;Austria;4
2018-10-26;135;105;0020;Egitto;3
2018-10-26;135;105;00974;Qatar;2
2018-10-26;135;105;0030;Grecia;2
2018-10-26;135;105;0031;Paesi Bassi (Olanda);2
2018-10-26;135;105;0034;Spagna;2
2018-10-26;135;105;0036;Ungheria;2
2018-10-26;135;105;00355;Albania;2
2018-10-26;135;105;0091;India;2
2018-10-26;135;105;00216;Tunisia;1
2018-10-26;135;105;0081;Giappone;1
2018-10-26;135;105;00356;Malta;1
2018-10-27;99;81;0041;Svizzera;17
2018-10-27;99;81;0033;Francia;14
2018-10-27;99;81;0049;Germania;9
2018-10-27;99;81;007;Federazione Russa;8
2018-10-27;99;81;001;USA / Canada;8
2018-10-27;99;81;0031;Paesi Bassi (Olanda);5
2018-10-27;99;81;0044;Gran Bretagna;4
2018-10-27;99;81;00356;Malta;4
2018-10-27;99;81;0043;Austria;3
2018-10-27;99;81;0030;Grecia;3
2018-10-27;99;81;0020;Egitto;1
2018-10-27;99;81;0034;Spagna;1
2018-10-27;99;81;00358;Finlandia;1
2018-10-27;99;81;00972;Israele;1
2018-10-27;99;81;00355;Albania;1
2018-10-27;99;81;0081;Giappone;1
2018-10-28;96;74;007;Federazione Russa;18
2018-10-28;96;74;0041;Svizzera;13
2018-10-28;96;74;0049;Germania;11
2018-10-28;96;74;0033;Francia;7
2018-10-28;96;74;0034;Spagna;5
2018-10-28;96;74;001;USA / Canada;5
2018-10-28;96;74;0031;Paesi Bassi (Olanda);3
2018-10-28;96;74;00351;Portogallo;2
2018-10-28;96;74;0044;Gran Bretagna;2
2018-10-28;96;74;0091;India;2
2018-10-28;96;74;00355;Albania;1
2018-10-28;96;74;0043;Austria;1
2018-10-28;96;74;0020;Egitto;1
2018-10-28;96;74;0032;Belgio;1
2018-10-28;96;74;00358;Finlandia;1
2018-10-28;96;74;0081;Giappone;1
2018-10-29;99;42;007;Federazione Russa;9
2018-10-29;99;42;0030;Grecia;5
2018-10-29;99;42;0044;Gran Bretagna;5
2018-10-29;99;42;0049;Germania;4
2018-10-29;99;42;0041;Svizzera;4
2018-10-29;99;42;0033;Francia;2
2018-10-29;99;42;0034;Spagna;2
2018-10-29;99;42;00352;Lussemburgo;2
2018-10-29;99;42;00358;Finlandia;1
2018-10-29;99;42;0020;Egitto;1
2018-10-29;99;42;0032;Belgio;1
2018-10-29;99;42;0091;India;1
2018-10-29;99;42;001;USA / Canada;1
2018-10-29;99;42;0046;Svezia;1
2018-10-29;99;42;00356;Malta;1
2018-10-29;99;42;0031;Paesi Bassi (Olanda);1
2018-10-29;99;42;00351;Portogallo;1
2018-10-30;156;87;007;Federazione Russa;18
2018-10-30;156;87;0041;Svizzera;17
2018-10-30;156;87;0049;Germania;14
2018-10-30;156;87;0033;Francia;11
2018-10-30;156;87;0044;Gran Bretagna;8
2018-10-30;156;87;0034;Spagna;6
2018-10-30;156;87;001;USA / Canada;5
2018-10-30;156;87;0091;India;2
2018-10-30;156;87;0043;Austria;2
2018-10-30;156;87;00356;Malta;1
2018-10-30;156;87;0030;Grecia;1
2018-10-30;156;87;0032;Belgio;1
2018-10-30;156;87;00358;Finlandia;1
2018-10-31;117;64;0041;Svizzera;13
2018-10-31;117;64;0049;Germania;12
2018-10-31;117;64;007;Federazione Russa;11
2018-10-31;117;64;0033;Francia;6
2018-10-31;117;64;001;USA / Canada;4
2018-10-31;117;64;00351;Portogallo;2
2018-10-31;117;64;0091;India;2
2018-10-31;117;64;00421;Slovacchia;2
2018-10-31;117;64;0043;Austria;2
2018-10-31;117;64;0044;Gran Bretagna;2
2018-10-31;117;64;0020;Egitto;1
2018-10-31;117;64;0030;Grecia;1
2018-10-31;117;64;0032;Belgio;1
2018-10-31;117;64;0034;Spagna;1
2018-10-31;117;64;00358;Finlandia;1
2018-10-31;117;64;0036;Ungheria;1
2018-10-31;117;64;0031;Paesi Bassi (Olanda);1
2018-10-31;117;64;00974;Qatar;1
2018-11-01;107;128;0041;Svizzera;21
2018-11-01;107;128;0033;Francia;21
2018-11-01;107;128;0049;Germania;20
2018-11-01;107;128;007;Federazione Russa;19
2018-11-01;107;128;0044;Gran Bretagna;9
2018-11-01;107;128;001;USA / Canada;8
2018-11-01;107;128;0034;Spagna;7
2018-11-01;107;128;00972;Israele;4
2018-11-01;107;128;0030;Grecia;3
2018-11-01;107;128;0032;Belgio;2
2018-11-01;107;128;0020;Egitto;2
2018-11-01;107;128;00358;Finlandia;1
2018-11-01;107;128;0036;Ungheria;1
2018-11-01;107;128;0081;Giappone;1
2018-11-01;107;128;00421;Slovacchia;1
2018-11-01;107;128;0046;Svezia;1
2018-11-01;107;128;0091;India;1
2018-11-01;107;128;00974;Qatar;1
2018-11-01;107;128;0031;Paesi Bassi (Olanda);1
2018-11-01;107;128;00352;Lussemburgo;1
2018-11-01;107;128;00355;Albania;1
2018-11-01;107;128;00385;Croazia;1
2018-11-01;107;128;0043;Austria;1
2018-11-02;120;122;0041;Svizzera;25
2018-11-02;120;122;007;Federazione Russa;24
2018-11-02;120;122;0033;Francia;23
2018-11-02;120;122;0049;Germania;12
2018-11-02;120;122;0034;Spagna;9
2018-11-02;120;122;001;USA / Canada;6
2018-11-02;120;122;0043;Austria;5
2018-11-02;120;122;0044;Gran Bretagna;5
2018-11-02;120;122;00351;Portogallo;4
2018-11-02;120;122;0020;Egitto;3
2018-11-02;120;122;00356;Malta;1
2018-11-02;120;122;0036;Ungheria;1
2018-11-02;120;122;00385;Croazia;1
2018-11-02;120;122;0030;Grecia;1
2018-11-02;120;122;0091;India;1
2018-11-02;120;122;0090;Turchia;1
2018-11-03;165;157;0041;Svizzera;50
2018-11-03;165;157;007;Federazione Russa;28
2018-11-03;165;157;0049;Germania;22
2018-11-03;165;157;0033;Francia;13
2018-11-03;165;157;0044;Gran Bretagna;8
2018-11-03;165;157;0034;Spagna;5
2018-11-03;165;157;0091;India;3
